timestamp_ms,value
1702327272121,3882
1702327272133,3902
1702327272145,3934
1702327272158,3982
1702327272189,4142
1702327272207,4238
1702327272219,4286
1702327272232,4318
1702327272252,4398
1702327272264,4414
1702327272282,4478
1702327272294,4494
1702327272307,4526
1702327272327,4558
1702327272356,4630
1702327272368,4686
1702327272381,4702
1702327272393,4718
1702327272413,4734
1702327272431,4750
1702327272443,4734
1702327272456,4758
1702327272468,4758
1702327272488,4766
1702327272517,4790
1702327272529,4798
1702327272542,4814
1702327272559,4814
1702327272574,4830
1702327272592,4830
1702327272604,4830
1702327272617,4830
1702327272634,4826
1702327272656,4814
1702327272680,4798
1702327272692,4798
1702327272710,4790
1702327272730,4778
1702327272743,4766
1702327272755,4758
1702327272767,4734
1702327272785,4726
1702327272797,4718
1702327272817,4702
1702327272840,4694
1702327272852,4670
1702327272870,4662
1702327272885,4638
1702327272903,4638
1702327272915,4606
1702327272933,4606
1702327272945,4590
1702327272958,4590
1702327272977,4558
1702327273001,4542
1702327273013,4526
1702327273031,4506
1702327273051,4478
1702327273063,4470
1702327273076,4462
1702327273088,4446
1702327273106,4430
1702327273118,4414
1702327273137,4406
1702327273161,4374
1702327273173,4350
1702327273191,4334
1702327273211,4318
1702327273224,4286
1702327273236,4278
1702327273254,4254
1702327273266,4222
1702327273279,4214
1702327273298,4206
1702327273321,4222
1702327273334,4286
1702327273351,4350
1702327273366,4414
1702327273384,4510
1702327273396,4558
1702327273414,4574
1702327273426,4606
1702327273442,4638
1702327273458,4670
1702327273482,4686
1702327273500,4698
1702327273512,4734
1702327273532,4750
1702327273545,4782
1702327273557,4782
1702327273575,4790
1702327273587,4782
1702327273607,4782
1702327273620,4774
1702327273643,4798
1702327273661,4782
1702327273673,4782
1702327273693,4798
1702327273706,4798
1702327273718,4798
1702327273736,4798
1702327273749,4798
1702327273769,4782
1702327273781,4782
1702327273810,4782
1702327273823,4766
1702327273835,4734
1702327273855,4734
1702327273867,4734
1702327273880,4734
1702327273897,4718
1702327273909,4694
1702327273929,4686
1702327273942,4686
1702327273971,4670
1702327273983,4654
1702327273995,4638
1702327274015,4630
1702327274028,4606
1702327274046,4606
1702327274058,4598
1702327274071,4574
1702327274091,4574
1702327274103,4542
1702327274132,4526
1702327274144,4510
1702327274157,4506
1702327274177,4478
1702327274189,4462
1702327274207,4438
1702327274219,4430
1702327274232,4414
1702327274252,4398
1702327274264,4374
1702327274293,4334
1702327274306,4334
1702327274326,4314
1702327274338,4286
1702327274356,4286
1702327274368,4286
1702327274381,4318
1702327274398,4350
1702327274412,4446
1702327274424,4510
1702327274453,4654
1702327274465,4702
1702327274478,4734
1702327274498,4790
1702327274516,4814
1702327274528,4862
1702327274540,4862
1702327274553,4894
1702327274573,4958
1702327274591,4974
1702327274614,5038
1702327274626,5054
1702327274642,5054
1702327274656,5070
1702327274669,5070
1702327274681,5054
1702327274699,5054
1702327274711,5054
1702327274731,5054
1702327274744,5054
1702327274772,5054
1702327274785,5070
1702327274797,5070
1702327274817,5070
1702327274829,5070
1702327274842,5054
1702327274859,5054
1702327274872,5054
1702327274892,5022
1702327274904,5022
1702327274933,4990
1702327274945,4990
1702327274958,4982
1702327274977,4958
1702327274989,4958
1702327275002,4926
1702327275019,4926
1702327275032,4922
1702327275052,4894
1702327275064,4886
1702327275088,4862
1702327275105,4846
1702327275118,4830
1702327275137,4814
1702327275150,4798
1702327275163,4798
1702327275180,4778
1702327275193,4766
1702327275213,4734
1702327275225,4734
1702327275254,4718
1702327275267,4686
1702327275281,4686
1702327275298,4654
1702327275310,4638
1702327275323,4606
1702327275340,4590
1702327275353,4590
1702327275373,4558
1702327275386,4542
1702327275415,4510
1702327275427,4478
1702327275443,4462
1702327275458,4446
1702327275471,4430
1702327275483,4438
1702327275501,4446
1702327275513,4478
1702327275533,4574
1702327275546,4606
1702327275569,4718
1702327275586,4814
1702327275607,4846
1702327275619,4894
1702327275632,4926
1702327275649,4942
1702327275662,4974
1702327275674,4990
1702327275695,5022
1702327275707,5046
1702327275736,5102
1702327275748,5118
1702327275768,5118
1702327275781,5118
1702327275793,5118
1702327275811,5118
1702327275823,5118
1702327275836,5118
1702327275856,5110
1702327275868,5110
1702327275897,5102
1702327275909,5110
1702327275930,5102
1702327275942,5118
1702327275960,5102
1702327275972,5102
1702327275985,5102
1702327276005,5086
1702327276018,5078
1702327276035,5054
1702327276057,5038
1702327276069,5022
1702327276089,5014
1702327276102,4990
1702327276115,4990
1702327276132,4958
1702327276145,4950
1702327276157,4950
1702327276177,4926
1702327276195,4910
1702327276218,4886
1702327276231,4862
1702327276251,4846
1702327276264,4830
1702327276281,4814
1702327276294,4798
1702327276306,4782
1702327276326,4758
1702327276339,4734
1702327276356,4714
1702327276380,4694
1702327276392,4686
1702327276412,4654
1702327276430,4646
1702327276442,4606
1702327276455,4606
1702327276473,4590
1702327276487,4558
1702327276505,4534
1702327276518,4510
1702327276541,4478
1702327276562,4446
1702327276574,4438
1702327276592,4398
1702327276604,4398
1702327276617,4374
1702327276634,4382
1702327276656,4414
1702327276668,4446
1702327276681,4494
1702327276709,4606
1702327276729,4654
1702327276742,4702
1702327276754,4726
1702327276772,4734
1702327276784,4758
1702327276797,4766
1702327276816,4782
1702327276829,4790
1702327276841,4798
1702327276870,4830
1702327276890,4830
1702327276902,4830
1702327276915,4830
1702327276932,4830
1702327276945,4798
1702327276957,4814
1702327276977,4798
1702327276989,4814
1702327277002,4814
1702327277030,4830
1702327277050,4822
1702327277063,4830
1702327277075,4822
1702327277093,4814
1702327277105,4798
1702327277118,4798
1702327277137,4782
1702327277149,4766
1702327277162,4766
1702327277190,4734
1702327277211,4718
1702327277223,4702
1702327277235,4702
1702327277253,4694
1702327277265,4670
1702327277278,4654
1702327277297,4606
1702327277310,4606
1702327277322,4606
1702327277351,4574
1702327277371,4566
1702327277384,4534
1702327277396,4534
1702327277414,4534
1702327277426,4510
1702327277441,4478
1702327277458,4446
1702327277470,4462
1702327277483,4446
1702327277511,4398
1702327277531,4390
1702327277544,4350
1702327277556,4350
1702327277569,4342
1702327277586,4318
1702327277606,4286
1702327277619,4270
1702327277632,4254
1702327277649,4246
1702327277673,4222
1702327277693,4246
1702327277705,4270
1702327277718,4318
1702327277735,4414
1702327277747,4462
1702327277768,4566
1702327277780,4590
1702327277793,4630
1702327277810,4686
1702327277834,4718
1702327277854,4766
1702327277866,4782
1702327277884,4798
1702327277896,4846
1702327277909,4862
1702327277929,4910
1702327277942,4918
1702327277959,4926
1702327277972,4942
1702327277995,4926
1702327278015,4918
1702327278028,4926
1702327278045,4926
1702327278058,4926
1702327278070,4926
1702327278091,4926
1702327278103,4942
1702327278121,4942
1702327278133,4926
1702327278157,4918
1702327278177,4910
1702327278194,4910
1702327278207,4894
1702327278220,4862
1702327278237,4862
1702327278252,4862
1702327278270,4830
1702327278282,4822
1702327278295,4830
1702327278326,4798
1702327278338,4790
1702327278356,4766
1702327278368,4766
1702327278381,4758
1702327278401,4718
1702327278414,4702
1702327278431,4698
1702327278444,4686
1702327278456,4670
1702327278487,4638
1702327278505,4606
1702327278517,4606
1702327278530,4590
1702327278547,4574
1702327278563,4566
1702327278580,4542
1702327278592,4526
1702327278605,4526
1702327278617,4506
1702327278643,4478
1702327278656,4446
1702327278668,4446
1702327278681,4430
1702327278698,4398
1702327278711,4390
1702327278731,4350
1702327278744,4334
1702327278761,4330
1702327278774,4310
1702327278797,4286
1702327278816,4302
1702327278828,4334
1702327278841,4382
1702327278858,4474
1702327278871,4534
1702327278891,4606
1702327278903,4670
1702327278916,4702
1702327278933,4750
1702327278957,4798
1702327278976,4830
1702327278989,4846
1702327279001,4862
1702327279019,4910
1702327279031,4926
1702327279052,4974
1702327279064,4990
1702327279082,4990
1702327279094,4990
1702327279117,4990
1702327279147,4990
1702327279160,4990
1702327279172,4990
1702327279190,4990
1702327279205,4990
1702327279222,5018
1702327279235,5014
1702327279247,5006
1702327279265,5014
1702327279286,4990
1702327279298,4990
1702327279311,4990
1702327279328,4986
1702327279341,4974
1702327279354,4958
1702327279374,4954
1702327279386,4926
1702327279404,4926
1702327279416,4910
1702327279442,4894
1702327279457,4862
1702327279470,4854
1702327279482,4846
1702327279500,4830
1702327279512,4814
1702327279533,4798
1702327279545,4782
1702327279558,4766
1702327279575,4734
1702327279606,4718
1702327279619,4702
1702327279631,4694
1702327279649,4670
1702327279662,4654
1702327279674,4638
1702327279694,4606
1702327279707,4590
1702327279724,4574
1702327279737,4566
1702327279768,4518
1702327279780,4510
1702327279798,4478
1702327279810,4462
1702327279823,4462
1702327279835,4438
1702327279856,4414
1702327279873,4398
1702327279886,4350
1702327279898,4334
1702327279929,4302
1702327279942,4286
1702327279959,4270
1702327279972,4286
1702327279984,4310
1702327280005,4350
1702327280017,4446
1702327280035,4542
1702327280047,4574
1702327280059,4606
1702327280091,4670
1702327280103,4670
1702327280121,4702
1702327280133,4702
1702327280146,4726
1702327280166,4734
1702327280184,4766
1702327280196,4782
1702327280208,4790
1702327280227,4794
1702327280258,4782
1702327280271,4778
1702327280283,4766
1702327280296,4766
1702327280313,4766
1702327280334,4766
1702327280346,4766
1702327280358,4766
1702327280376,4766
1702327280388,4782
1702327280413,4766
1702327280431,4758
1702327280443,4758
1702327280456,4750
1702327280473,4718
1702327280493,4718
1702327280506,4694
1702327280518,4686
1702327280531,4670
1702327280548,4654
1702327280573,4634
1702327280590,4606
1702327280603,4606
1702327280615,4590
1702327280633,4574
1702327280644,4574
1702327280656,4558
1702327280669,4542
1702327280686,4534
1702327280699,4510
1702327280728,4478
1702327280741,4478
1702327280753,4462
1702327280766,4446
1702327280784,4414
1702327280796,4414
1702327280816,4414
1702327280828,4398
1702327280841,4394
1702327280858,4350
1702327280889,4350
1702327280902,4334
1702327280914,4318
1702327280927,4302
1702327280944,4286
1702327280957,4286
1702327280976,4254
1702327280989,4254
1702327281001,4238
1702327281018,4238
1702327281051,4330
1702327281063,4390
1702327281076,4462
1702327281093,4566
1702327281106,4630
1702327281121,4670
1702327281136,4750
1702327281158,4822
1702327281170,4830
1702327281183,4862
1702327281214,4910
1702327281232,4926
1702327281244,4958
1702327281256,4990
1702327281274,4990
1702327281284,5014
1702327281307,5022
1702327281320,5022
1702327281332,5014
1702327281350,4990
1702327281376,4982
1702327281394,4990
1702327281406,4990
1702327281418,4982
1702327281436,4990
1702327281457,4990
1702327281470,4990
1702327281482,4990
1702327281499,5014
1702327281512,5022
1702327281543,5022
1702327281555,5022
1702327281573,5022
1702327281586,5022
1702327281606,5006
1702327281618,4990
1702327281631,4990
1702327281648,4982
1702327281661,4974
1702327281673,4958
1702327281705,4958
1702327281717,4950
1702327281735,4942
1702327281747,4942
1702327281767,4942
1702327281780,4926
1702327281792,4942
1702327281810,4926
1702327281822,4926
1702327281835,4910
1702327281866,4894
1702327281883,4886
1702327281896,4854
1702327281908,4846
1702327281929,4830
1702327281941,4822
1702327281959,4798
1702327281971,4790
1702327281984,4766
1702327282004,4762
1702327282027,4718
1702327282045,4694
1702327282057,4686
1702327282070,4670
1702327282088,4638
1702327282101,4606
1702327282113,4606
1702327282131,4574
1702327282143,4574
1702327282156,4574
1702327282187,4606
1702327282205,4654
1702327282217,4734
1702327282230,4798
1702327282250,4862
1702327282262,4918
1702327282280,4950
1702327282292,4990
1702327282305,5014
1702327282325,5022
1702327282348,5054
1702327282366,5102
1702327282379,5118
1702327282391,5118
1702327282411,5162
1702327282423,5166
1702327282441,5174
1702327282453,5182
1702327282466,5166
1702327282486,5166
1702327282515,5150
1702327282527,5150
1702327282540,5150
1702327282560,5166
1702327282572,5166
1702327282590,5166
1702327282602,5166
1702327282615,5150
1702327282632,5150
1702327282643,5150
1702327282666,5118
1702327282679,5118
1702327282696,5118
1702327282709,5102
1702327282729,5102
1702327282742,5078
1702327282754,5054
1702327282771,5054
1702327282784,5022
1702327282797,5014
1702327282817,4990
1702327282835,4982
1702327282847,4958
1702327282860,4926
1702327282872,4926
1702327282893,4894
1702327282910,4886
1702327282923,4862
1702327282935,4846
1702327282953,4830
1702327282969,4822
1702327282987,4798
1702327282999,4790
1702327283012,4782
1702327283029,4766
1702327283049,4758
1702327283062,4734
1702327283074,4734
1702327283086,4734
1702327283104,4702
1702327283125,4686
1702327283138,4654
1702327283150,4638
1702327283168,4606
1702327283180,4590
1702327283193,4574
1702327283213,4542
1702327283226,4542
1702327283243,4526
1702327283256,4522
1702327283282,4558
1702327283296,4606
1702327283318,4726
1702327283330,4782
1702327283343,4830
1702327283363,4910
1702327283375,4950
1702327283393,4982
1702327283405,4990
1702327283418,5014
1702327283444,5038
1702327283457,5070
1702327283469,5086
1702327283482,5086
1702327283499,5118
1702327283512,5118
1702327283532,5110
1702327283545,5118
1702327283557,5102
1702327283575,5102
1702327283606,5086
1702327283619,5102
1702327283631,5102
1702327283649,5102
1702327283661,5102
1702327283674,5102
1702327283694,5102
1702327283706,5102
1702327283724,5086
1702327283736,5078
1702327283767,5046
1702327283780,5038
1702327283793,5038
1702327283810,5022
1702327283822,5014
1702327283835,4990
1702327283855,4974
1702327283873,4958
1702327283885,4950
1702327283897,4926
1702327283929,4910
1702327283941,4894
1702327283959,4886
1702327283971,4862
1702327283984,4854
1702327284004,4842
1702327284016,4814
1702327284034,4798
1702327284046,4782
1702327284059,4766
1702327284090,4734
1702327284103,4734
1702327284120,4718
1702327284133,4718
1702327284145,4702
1702327284165,4686
1702327284183,4670
1702327284195,4654
1702327284208,4638
1702327284225,4638
1702327284251,4606
1702327284269,4574
1702327284281,4566
1702327284294,4542
1702327284311,4542
1702327284327,4510
1702327284344,4506
1702327284357,4502
1702327284369,4510
1702327284387,4574
1702327284418,4654
1702327284430,4778
1702327284443,4822
1702327284455,4862
1702327284473,4958
1702327284493,4974
1702327284506,5014
1702327284518,5038
1702327284536,5046
1702327284548,5078
1702327284579,5118
1702327284592,5150
1702327284605,5166
1702327284622,5178
1702327284635,5182
1702327284655,5174
1702327284667,5166
1702327284680,5150
1702327284697,5118
1702327284710,5118
1702327284741,5118
1702327284754,5118
1702327284771,5118
1702327284783,5118
1702327284796,5118
1702327284815,5118
1702327284827,5110
1702327284840,5118
1702327284857,5102
1702327284870,5086
1702327284901,5054
1702327284913,5046
1702327284931,5038
1702327284943,5022
1702327284956,4990
1702327284975,4974
1702327284988,4958
1702327285000,4942
1702327285018,4926
1702327285030,4926
1702327285054,4894
1702327285072,4862
1702327285084,4862
1702327285096,4854
1702327285114,4830
1702327285126,4814
1702327285139,4798
1702327285157,4782
1702327285169,4758
1702327285181,4734
1702327285210,4702
1702327285223,4686
1702327285235,4670
1702327285253,4654
1702327285265,4650
1702327285277,4606
1702327285295,4606
1702327285307,4606
1702327285320,4590
1702327285332,4558
1702327285361,4534
1702327285374,4534
1702327285391,4510
1702327285404,4478
1702327285416,4462
1702327285429,4458
1702327285446,4414
1702327285459,4414
1702327285471,4398
1702327285488,4398
1702327285512,4414
1702327285525,4446
1702327285542,4534
1702327285555,4590
1702327285567,4638
1702327285585,4734
1702327285597,4790
1702327285610,4826
1702327285627,4886
1702327285639,4910
1702327285663,4950
1702327285681,4990
1702327285693,4990
1702327285706,5022
1702327285723,5038
1702327285736,5078
1702327285748,5086
1702327285768,5086
1702327285781,5086
1702327285798,5086
1702327285822,5082
1702327285834,5070
1702327285852,5054
1702327285864,5054
1702327285877,5054
1702327285894,5054
1702327285907,5054
1702327285919,5046
1702327285937,5038
1702327285949,5022
1702327285973,5006
1702327285991,4982
1702327286003,4982
1702327286016,4958
1702327286033,4942
1702327286046,4918
1702327286058,4910
1702327286076,4910
1702327286088,4862
1702327286101,4862
1702327286129,4846
1702327286141,4822
1702327286154,4798
1702327286166,4790
1702327286184,4766
1702327286196,4758
1702327286209,4734
1702327286227,4718
1702327286239,4718
1702327286252,4702
1702327286280,4662
1702327286292,4654
1702327286305,4638
1702327286322,4606
1702327286335,4598
1702327286347,4574
1702327286365,4566
1702327286378,4542
1702327286390,4542
1702327286408,4510
1702327286432,4478
1702327286444,4478
1702327286462,4446
1702327286474,4430
1702327286487,4414
1702327286504,4382
1702327286517,4350
1702327286529,4350
1702327286547,4318
1702327286559,4302
1702327286591,4286
1702327286603,4286
1702327286616,4318
1702327286633,4398
1702327286646,4446
1702327286658,4502
1702327286676,4574
1702327286688,4606
1702327286700,4650
1702327286718,4686
1702327286741,4718
1702327286754,4718
1702327286772,4734
1702327286784,4758
1702327286797,4766
1702327286814,4790
1702327286827,4798
1702327286839,4798
1702327286857,4798
1702327286869,4798
1702327286893,4782
1702327286910,4782
1702327286923,4782
1702327286936,4766
1702327286953,4766
1702327286965,4766
1702327286978,4766
1702327286995,4766
1702327287008,4758
1702327287020,4734
1702327287049,4734
1702327287062,4718
1702327287074,4718
1702327287092,4702
1702327287104,4702
1702327287117,4670
1702327287134,4686
1702327287146,4662
1702327287159,4638
1702327287172,4638
1702327287200,4598
1702327287213,4590
1702327287225,4590
1702327287243,4566
1702327287255,4558
1702327287268,4542
1702327287285,4526
1702327287297,4526
1702327287310,4510
1702327287328,4478
1702327287351,4462
1702327287364,4446
1702327287384,4438
1702327287401,4414
1702327287414,4406
1702327287426,4382
1702327287439,4374
1702327287456,4342
1702327287469,4334
1702327287481,4318
1702327287510,4286
1702327287522,4270
1702327287535,4254
1702327287552,4222
1702327287565,4214
1702327287577,4190
1702327287595,4174
1702327287607,4158
1702327287620,4142
1702327287637,4138
1702327287661,4094
1702327287673,4094
1702327287691,4142
1702327287703,4174
1702327287716,4222
1702327287733,4278
1702327287746,4382
1702327287758,4446
1702327287771,4478
1702327287788,4574
1702327287812,4630
1702327287824,4638
1702327287842,4670
1702327287854,4702
1702327287872,4702
1702327287884,4750
1702327287897,4782
1702327287910,4798
1702327287927,4822
1702327287939,4846
1702327287968,4846
1702327287980,4830
1702327287993,4830
1702327288005,4830
1702327288023,4822
1702327288035,4798
1702327288048,4814
1702327288065,4814
1702327288078,4798
1702327288090,4798
1702327288119,4798
1702327288132,4798
1702327288144,4798
1702327288162,4798
1702327288183,4782
1702327288196,4766
1702327288208,4766
1702327288226,4758
1702327288238,4734
1702327288251,4734
1702327288279,4702
1702327288292,4702
1702327288304,4694
1702327288322,4670
1702327288334,4654
1702327288347,4630
1702327288364,4606
1702327288377,4606
1702327288390,4590
1702327288407,4566
1702327288431,4542
1702327288443,4542
1702327288461,4522
1702327288473,4502
1702327288485,4478
1702327288503,4478
1702327288515,4446
1702327288528,4430
1702327288540,4414
1702327288558,4382
1702327288582,4350
1702327288599,4350
1702327288611,4318
1702327288624,4310
1702327288636,4286
1702327288654,4270
1702327288667,4254
1702327288679,4238
1702327288697,4218
1702327288718,4182
1702327288742,4158
1702327288754,4158
1702327288772,4126
1702327288784,4094
1702327288797,4094
1702327288814,4142
1702327288827,4170
1702327288839,4206
1702327288857,4302
1702327288869,4350
1702327288893,4446
1702327288910,4510
1702327288923,4542
1702327288935,4574
1702327288953,4606
1702327288969,4606
1702327288985,4654
1702327288998,4670
1702327289010,4694
1702327289028,4734
1702327289051,4758
1702327289064,4766
1702327289081,4782
1702327289094,4778
1702327289106,4766
1702327289124,4766
1702327289136,4766
1702327289149,4758
1702327289166,4766
1702327289179,4766
1702327289202,4782
1702327289220,4782
1702327289232,4782
1702327289245,4778
1702327289262,4762
1702327289275,4734
1702327289287,4734
1702327289305,4718
1702327289317,4686
1702327289330,4670
1702327289358,4654
1702327289371,4638
1702327289383,4606
1702327289401,4606
1702327289413,4574
1702327289426,4566
1702327289438,4542
1702327289456,4526
1702327289468,4502
1702327289481,4478
1702327289509,4462
1702327289522,4438
1702327289535,4414
1702327289552,4398
1702327289564,4382
1702327289577,4366
1702327289595,4342
1702327289607,4342
1702327289619,4318
1702327289637,4302
1702327289660,4270
1702327289673,4266
1702327289690,4254
1702327289703,4222
1702327289715,4214
1702327289733,4190
1702327289746,4174
1702327289758,4158
1702327289778,4126
1702327289799,4094
1702327289822,4078
1702327289834,4062
1702327289852,4030
1702327289864,4014
1702327289877,3998
1702327289894,3966
1702327289907,3966
1702327289919,3990
1702327289937,4054
1702327289949,4094
1702327289973,4190
1702327289990,4286
1702327290003,4334
1702327290015,4350
1702327290033,4414
1702327290046,4430
1702327290058,4446
1702327290076,4470
1702327290088,4478
1702327290100,4494
1702327290129,4526
1702327290142,4526
1702327290154,4538
1702327290171,4526
1702327290184,4526
1702327290196,4526
1702327290214,4510
1702327290226,4510
1702327290239,4502
1702327290251,4502
1702327290280,4502
1702327290293,4502
1702327290310,4506
1702327290323,4478
1702327290335,4494
1702327290348,4478
1702327290365,4478
1702327290378,4462
1702327290390,4462
1702327290408,4414
1702327290431,4406
1702327290444,4382
1702327290461,4366
1702327290474,4350
1702327290486,4350
1702327290504,4334
1702327290516,4318
1702327290528,4310
1702327290546,4286
1702327290559,4282
1702327290590,4238
1702327290603,4222
1702327290615,4222
1702327290633,4206
1702327290645,4190
1702327290658,4186
1702327290675,4158
1702327290696,4142
1702327290709,4126
1702327290721,4094
1702327290750,4094
1702327290762,4078
1702327290775,4062
1702327290792,4046
1702327290805,4030
1702327290817,4014
1702327290835,3998
1702327290847,3966
1702327290860,3966
1702327290877,3950
1702327290901,3902
1702327290913,3894
1702327290931,3870
1702327290943,3838
1702327290956,3838
1702327290973,3838
1702327290986,3870
1702327290998,3902
1702327291016,3950
1702327291028,4062
1702327291052,4158
1702327291069,4214
1702327291082,4310
1702327291094,4334
1702327291112,4374
1702327291125,4414
1702327291137,4430
1702327291155,4462
1702327291167,4494
1702327291180,4510
1702327291208,4570
1702327291221,4606
1702327291233,4606
1702327291246,4606
1702327291263,4606
1702327291276,4606
1702327291288,4606
1702327291306,4590
1702327291318,4590
1702327291331,4590
1702327291359,4602
1702327291381,4590
1702327291393,4606
1702327291406,4606
1702327291423,4590
1702327291436,4606
1702327291448,4590
1702327291466,4598
1702327291478,4590
1702327291490,4574
1702327291519,4590
1702327291532,4574
1702327291544,4566
1702327291562,4566
1702327291574,4542
1702327291587,4534
1702327291604,4526
1702327291617,4510
1702327291629,4502
1702327291647,4494
1702327291670,4462
1702327291683,4446
1702327291700,4446
1702327291713,4414
1702327291725,4414
1702327291738,4406
1702327291755,4382
1702327291768,4382
1702327291780,4350
1702327291793,4350
1702327291811,4318
1702327291824,4318
1702327291841,4286
1702327291854,4286
1702327291866,4262
1702327291884,4246
1702327291896,4222
1702327291908,4222
1702327291926,4202
1702327291939,4182
1702327291962,4158
1702327291980,4094
1702327291992,4094
1702327292005,4094
1702327292022,4062
1702327292035,4046
1702327292047,4030
1702327292065,3998
1702327292077,3982
1702327292090,3966
1702327292118,3950
1702327292131,3966
1702327292143,3990
1702327292161,4062
1702327292183,4174
1702327292196,4222
1702327292208,4270
1702327292226,4342
1702327292238,4378
1702327292251,4398
1702327292279,4446
1702327292291,4446
1702327292304,4446
1702327292321,4478
1702327292334,4478
1702327292347,4510
1702327292364,4526
1702327292377,4526
1702327292389,4522
1702327292407,4510
1702327292430,4510
1702327292442,4510
1702327292460,4478
1702327292473,4478
1702327292486,4470
1702327292503,4478
1702327292516,4474
1702327292528,4470
1702327292545,4462
1702327292558,4462
1702327292581,4462
1702327292599,4446
1702327292611,4430
1702327292624,4414
1702327292641,4398
1702327292654,4382
1702327292666,4350
1702327292679,4350
1702327292696,4318
1702327292709,4318
1702327292737,4286
1702327292750,4266
1702327292762,4254
1702327292775,4238
1702327292793,4202
1702327292805,4182
1702327292818,4158
1702327292835,4126
1702327292848,4094
1702327292860,4094
1702327292878,4094
1702327292891,4062
1702327292903,4046
1702327292921,4022
1702327292934,4014
1702327292946,3998
1702327292964,3966
1702327292983,3950
1702327292996,3918
1702327293009,3918
1702327293037,3882
1702327293050,3838
1702327293062,3830
1702327293080,3814
1702327293092,3774
1702327293105,3758
1702327293117,3742
1702327293135,3702
1702327293147,3686
1702327293160,3678
1702327293188,3626
1702327293201,3626
1702327293213,3606
1702327293231,3582
1702327293243,3582
1702327293256,3614
1702327293274,3694
1702327293286,3738
1702327293298,3774
1702327293316,3878
1702327293339,3950
1702327293352,3966
1702327293369,4014
1702327293382,4022
1702327293394,4030
1702327293412,4030
1702327293425,4062
1702327293437,4062
1702327293454,4086
1702327293467,4094
1702327293490,4134
1702327293508,4126
1702327293520,4094
1702327293533,4126
1702327293551,4094
1702327293563,4094
1702327293576,4094
1702327293593,4094
1702327293605,4138
1702327293618,4126
1702327293646,4134
1702327293659,4142
1702327293671,4126
1702327293684,4094
1702327293701,4094
1702327293714,4094
1702327293726,4094
1702327293744,4078
1702327293756,4062
1702327293777,4046
1702327293800,4030
1702327293819,4014
1702327293832,3998
1702327293844,3994
1702327293862,3990
1702327293874,3966
1702327293886,3950
1702327293904,3934
1702327293916,3902
1702327293929,3902
1702327293958,3886
1702327293970,3862
1702327293983,3854
1702327294000,3838
1702327294012,3818
1702327294025,3806
1702327294042,3774
1702327294055,3766
1702327294067,3758
1702327294085,3742
1702327294109,3726
1702327294121,3710
1702327294139,3726
1702327294151,3726
1702327294164,3710
1702327294176,3710
1702327294193,3694
1702327294206,3694
1702327294218,3670
1702327294236,3642
1702327294259,3606
1702327294272,3582
1702327294289,3542
1702327294302,3518
1702327294314,3498
1702327294332,3486
1702327294344,3502
1702327294357,3518
1702327294375,3606
1702327294387,3670
1702327294411,3766
1702327294428,3854
1702327294441,3902
1702327294453,3934
1702327294470,3950
1702327294483,3998
1702327294495,4014
1702327294513,4030
1702327294525,4062
1702327294538,4086
1702327294569,4094
1702327294581,4142
1702327294599,4142
1702327294611,4142
1702327294624,4142
1702327294642,4126
1702327294654,4094
1702327294667,4094
1702327294684,4094
1702327294697,4094
1702327294720,4094
1702327294738,4094
1702327294750,4094
1702327294763,4094
1702327294780,4094
1702327294793,4134
1702327294805,4126
1702327294818,4126
1702327294835,4094
1702327294848,4094
1702327294871,4094
1702327294889,4094
1702327294901,4086
1702327294919,4086
1702327294931,4054
1702327294944,4058
1702327294956,4046
1702327294974,4030
1702327294986,4022
1702327294999,4010
1702327295027,3966
1702327295040,3958
1702327295052,3950
1702327295070,3918
1702327295082,3902
1702327295095,3902
1702327295112,3866
1702327295125,3838
1702327295137,3838
1702327295155,3818
1702327295178,3774
1702327295191,3766
1702327295208,3750
1702327295221,3726
1702327295233,3702
1702327295251,3694
1702327295263,3662
1702327295276,3662
1702327295293,3646
1702327295306,3622
1702327295329,3582
1702327295347,3582
1702327295359,3542
1702327295380,3502
1702327295393,3494
1702327295405,3478
1702327295423,3452
1702327295436,3438
1702327295448,3422
1702327295466,3390
1702327295489,3406
1702327295501,3422
1702327295519,3486
1702327295531,3534
1702327295544,3582
1702327295561,3710
1702327295574,3774
1702327295586,3822
1702327295604,3854
1702327295616,3918
1702327295640,3966
1702327295657,3990
1702327295670,4030
1702327295682,4046
1702327295700,4062
1702327295713,4094
1702327295725,4094
1702327295743,4138
1702327295755,4150
1702327295768,4142
1702327295796,4154
1702327295808,4142
1702327295821,4138
1702327295833,4094
1702327295851,4126
1702327295863,4094
1702327295876,4094
1702327295893,4094
1702327295906,4094
1702327295918,4094
1702327295947,4094
1702327295959,4094
1702327295979,4094
1702327295991,4094
1702327296004,4094
1702327296022,4078
1702327296034,4062
1702327296046,4058
1702327296064,4046
1702327296076,4022
1702327296100,4006
1702327296113,3982
1702327296129,3958
1702327296141,3950
1702327296154,3934
1702327296169,3926
1702327296182,3886
1702327296195,3862
1702327296207,3838
1702327296224,3798
1702327296248,3774
1702327296261,3766
1702327296278,3734
1702327296291,3710
1702327296303,3710
1702327296321,3694
1702327296333,3662
1702327296346,3646
1702327296363,3638
1702327296376,3606
1702327296399,3550
1702327296417,3534
1702327296429,3486
1702327296441,3454
1702327296459,3438
1702327296472,3414
1702327296484,3390
1702327296497,3370
1702327296514,3342
1702327296527,3326
